Date,Open,High,Low,Close,Adj Close,Volume,Industry,Market Cap,52-Week High,52-Week Low,SMA_50,SMA_200
2000-01-03,23.999998092651367,23.999998092651367,22.999998092651367,23.661109924316406,0.2194780856370926,98999,Oil & Gas Integrated,297663855880.78906,23.661109924316406,23.661109924316406,23.661109924316406,23.661109924316406
2000-01-04,23.11111068725586,23.333332061767578,22.444442749023438,23.094444274902344,0.21422173082828522,125999,Oil & Gas Integrated,290535032138.39844,23.661109924316406,23.094444274902344,23.377777099609375,23.377777099609375
2000-01-05,22.45555305480957,24.938888549804688,22.333332061767578,24.938888549804688,0.23133058845996857,158489,Oil & Gas Integrated,313738694036.7969,24.938888549804688,23.094444274902344,23.898147583007812,23.898147583007812
2000-01-06,26.666664123535156,26.666664123535156,24.11111068725586,24.444442749023438,0.22674418985843658,521099,Oil & Gas Integrated,307518417639.9844,24.938888549804688,23.094444274902344,24.03472137451172,24.03472137451172
2000-01-07,23.888887405395508,23.888887405395508,23.22222137451172,23.39444351196289,0.21700453758239746,95849,Oil & Gas Integrated,294309112473.1914,24.938888549804688,23.094444274902344,23.906665802001953,23.906665802001953
2000-01-10,23.766664505004883,23.855554580688477,23.22222137451172,23.261110305786133,0.21576769649982452,151199,Oil & Gas Integrated,292631740769.3926,24.938888549804688,23.094444274902344,23.799073219299316,23.799073219299316
2000-01-11,22.999998092651367,23.011110305786133,21.888887405395508,22.11111068725586,0.20510046184062958,68399,Oil & Gas Integrated,278164400825.9961,24.938888549804688,22.11111068725586,23.55793571472168,23.55793571472168
2000-01-12,22.999998092651367,22.999998092651367,21.92222023010254,22.17222023010254,0.20566724240779877,149399,Oil & Gas Integrated,278933177194.18164,24.938888549804688,22.11111068725586,23.384721279144287,23.384721279144287
2000-01-13,22.666664123535156,22.666664123535156,21.77777671813965,21.77777671813965,0.20200850069522858,249299,Oil & Gas Integrated,273970959568.99023,24.938888549804688,21.77777671813965,23.206171883477104,23.206171883477104
2000-01-14,21.666664123535156,21.77777671813965,21.122220993041992,21.42222023010254,0.1987103968858719,473399,Oil & Gas Integrated,269497952362.18164,24.938888549804688,21.42222023010254,23.02777671813965,23.02777671813965
2000-01-17,22.22222137451172,22.555553436279297,21.499998092651367,21.666664123535156,0.20097780227661133,91799,Oil & Gas Integrated,272573129819.97656,24.938888549804688,21.42222023010254,22.90403920953924,22.90403920953924
2000-01-18,21.555553436279297,21.555553436279297,20.999998092651367,21.11111068725586,0.1958245187997818,324989,Oil & Gas Integrated,265584101049.9961,24.938888549804688,21.11111068725586,22.754628499348957,22.754628499348957
2000-01-19,20.97777557373047,21.666664123535156,20.888887405395508,21.333332061767578,0.19788585603237152,341999,Oil & Gas Integrated,268379712557.98828,24.938888549804688,21.11111068725586,22.64529800415039,22.64529800415039
2000-01-20,21.244443893432617,21.649999618530273,21.133331298828125,21.388887405395508,0.19840124249458313,187199,Oil & Gas Integrated,269078615434.98633,24.938888549804688,21.11111068725586,22.555554389953613,22.555554389953613
2000-01-21,21.22222137451172,21.549999237060547,20.888887405395508,21.261110305786133,0.19721592962741852,185939,Oil & Gas Integrated,267471141217.39258,24.938888549804688,21.11111068725586,22.469258117675782,22.469258117675782
2000-01-24,21.2277774810791,21.444442749023438,20.888887405395508,21.36666488647461,0.19819507002830505,43199,Oil & Gas Integrated,268799049485.1836,24.938888549804688,21.11111068725586,22.400346040725708,22.400346040725708
2000-01-25,21.22222137451172,21.27777671813965,20.899999618530273,21.2277774810791,0.1969067007303238,69299,Oil & Gas Integrated,267051804290.19727,24.938888549804688,21.11111068725586,22.331371419570026,22.331371419570026
2000-01-27,21.11111068725586,22.92222023010254,20.81110954284668,22.872220993041992,0.21216042339801788,113957,Oil & Gas Integrated,287739396635.3887,24.938888549804688,21.11111068725586,22.361418618096245,22.361418618096245
2000-01-28,22.666664123535156,23.11111068725586,21.67222023010254,22.97222137451172,0.2130880504846573,81899,Oil & Gas Integrated,288997431411.9922,24.938888549804688,21.11111068725586,22.393566131591797,22.393566131591797
2000-01-31,23.333332061767578,24.77777671813965,22.888887405395508,23.42222023010254,0.21726219356060028,156599,Oil & Gas Integrated,294658551914.18164,24.938888549804688,21.11111068725586,22.444998836517335,22.444998836517335
2000-02-01,23.555553436279297,24.166664123535156,22.666664123535156,24.03333282470703,0.22293083369731903,101699,Oil & Gas Integrated,302346531551.1953,24.938888549804688,21.11111068725586,22.520633788335893,22.520633788335893
2000-02-02,23.888887405395508,24.444442749023438,23.566665649414062,23.833332061767578,0.22107557952404022,494549,Oil & Gas Integrated,299830461997.9883,24.938888549804688,21.11111068725586,22.580301891673695,22.580301891673695
