Date,Open,High,Low,Close,Adj Close,Volume,Industry,Market Cap,52-Week High,52-Week Low,SMA_50,SMA_200
2004-11-05,62.95808029174805,62.95808029174805,62.95808029174805,62.95808029174805,31.632959365844727,0,Utilities - Regulated Electric,610483709283.3281,62.95808029174805,62.95808029174805,62.95808029174805,62.95808029174805
2004-11-08,62.95808029174805,62.95808029174805,62.95808029174805,62.95808029174805,31.632959365844727,0,Utilities - Regulated Electric,610483709283.3281,62.95808029174805,62.95808029174805,62.95808029174805,62.95808029174805
2004-11-09,62.66641616821289,62.66641616821289,62.66641616821289,62.66641616821289,31.486412048339844,0,Utilities - Regulated Electric,607655538615.2344,62.95808029174805,62.66641616821289,62.86085891723633,62.86085891723633
2004-11-10,62.95808029174805,63.24974822998047,62.49974822998047,62.54141616821289,31.423612594604492,6739058,Utilities - Regulated Electric,606443454903.2344,62.95808029174805,62.54141616821289,62.78099822998047,62.78099822998047
2004-11-11,63.08308029174805,63.08308029174805,61.95808410644531,62.04141616821289,31.172391891479492,5856844,Utilities - Regulated Electric,601595120055.2344,62.95808029174805,62.04141616821289,62.63308181762695,62.63308181762695
2004-11-12,62.41641616821289,62.70808029174805,62.08308410644531,62.16641616821289,31.235191345214844,1983479,Utilities - Regulated Electric,602807203767.2344,62.95808029174805,62.04141616821289,62.555304209391274,62.555304209391274
2004-11-15,62.16641616821289,62.16641616821289,62.16641616821289,62.16641616821289,31.235191345214844,0,Utilities - Regulated Electric,602807203767.2344,62.95808029174805,62.04141616821289,62.499748774937224,62.499748774937224
2004-11-16,62.49974822998047,62.49974822998047,61.04142379760742,61.374755859375,30.837432861328125,5196385,Utilities - Regulated Electric,595130735241.0,62.95808029174805,61.374755859375,62.35912466049194,62.35912466049194
2004-11-17,61.666419982910156,62.70808029174805,61.249755859375,61.374755859375,30.837432861328125,6606488,Utilities - Regulated Electric,595130735241.0,62.95808029174805,61.374755859375,62.24975034925673,62.24975034925673
2004-11-18,61.666419982910156,61.95808410644531,61.249755859375,61.374755859375,30.837432861328125,5746173,Utilities - Regulated Electric,595130735241.0,62.95808029174805,61.374755859375,62.16225090026855,62.16225090026855
2004-11-19,61.541419982910156,62.33308410644531,61.249755859375,61.291419982910156,30.79555892944336,7861805,Utilities - Regulated Electric,594322654773.0938,62.95808029174805,61.291419982910156,62.083084453235976,62.083084453235976
2004-11-22,61.45808792114258,63.95807647705078,59.999759674072266,61.95808410644531,31.130510330200195,14953967,Utilities - Regulated Electric,600787076577.1875,62.95808029174805,61.291419982910156,62.07266775767008,62.07266775767008
2004-11-23,62.45808410644531,63.70807647705078,62.33308410644531,63.166412353515625,31.73763656616211,11743639,Utilities - Regulated Electric,612503836473.375,63.166412353515625,61.291419982910156,62.15680195735051,62.15680195735051
2004-11-24,63.6247444152832,64.95807647705078,63.4997444152832,64.7914047241211,32.55410385131836,11754266,Utilities - Regulated Electric,628260850749.6562,64.7914047241211,61.291419982910156,62.344987869262695,62.344987869262695
2004-11-25,65.20806884765625,65.58306884765625,63.8747444152832,64.04141235351562,32.17728042602539,7583327,Utilities - Regulated Electric,620988422457.375,64.7914047241211,61.291419982910156,62.458082834879555,62.458082834879555
