Date,Open,High,Low,Close,Adj Close,Volume,Industry,Market Cap,52-Week High,52-Week Low,SMA_50,SMA_200
2000-01-04,33.61249923706055,33.61249923706055,33.61249923706055,33.61249923706055,8.81085205078125,12800,Oil & Gas Refining & Marketing,454857771768.39844,33.61249923706055,33.61249923706055,33.61249923706055,33.61249923706055
2000-01-05,34.0,34.0,34.0,34.0,8.912426948547363,837136,Oil & Gas Refining & Marketing,460101586944.0,34.0,33.61249923706055,33.80624961853027,33.80624961853027
2000-01-12,36.375,36.375,36.375,36.375,9.53498649597168,8400,Oil & Gas Refining & Marketing,492241036032.0,36.375,33.61249923706055,34.66249974568685,34.66249974568685
2000-02-07,43.39374923706055,43.39374923706055,43.39374923706055,43.39374923706055,11.37481689453125,16000,Oil & Gas Refining & Marketing,587221555512.3984,43.39374923706055,33.61249923706055,36.84531211853027,36.84531211853027
2000-02-14,45.0,45.0,45.0,45.0,11.795863151550293,4000,Oil & Gas Refining & Marketing,608957982720.0,45.0,33.61249923706055,38.47624969482422,38.47624969482422
2000-03-30,36.36249923706055,36.36249923706055,36.36249923706055,36.36249923706055,9.531713485717773,4800,Oil & Gas Refining & Marketing,492071870712.39844,45.0,33.61249923706055,38.12395795186361,38.12395795186361
2000-03-31,33.625,33.625,33.625,33.625,8.814129829406738,21400,Oil & Gas Refining & Marketing,455026937088.0,45.0,33.61249923706055,37.48124967302595,37.48124967302595
2000-04-05,37.375,37.375,37.375,37.375,9.797121047973633,3200,Oil & Gas Refining & Marketing,505773435648.0,45.0,33.61249923706055,37.467968463897705,37.467968463897705
2000-04-12,42.1875,42.1875,42.1875,42.1875,11.05862045288086,640,Oil & Gas Refining & Marketing,570898108800.0,45.0,33.61249923706055,37.99236085679796,37.99236085679796
2000-04-26,44.375,44.375,44.375,44.375,11.632028579711914,1600,Oil & Gas Refining & Marketing,600500232960.0,45.0,33.61249923706055,38.630624771118164,38.630624771118164
2000-04-27,43.875,43.875,43.875,43.875,11.500964164733887,400,Oil & Gas Refining & Marketing,593734033152.0,45.0,33.61249923706055,39.10738615556197,39.10738615556197
2000-05-15,40.287498474121094,40.287498474121094,40.287498474121094,40.287498474121094,10.56057357788086,400,Oil & Gas Refining & Marketing,545186528880.7969,45.0,33.61249923706055,39.20572884877523,39.20572884877523
2000-05-29,41.9375,41.9375,41.9375,41.9375,10.993086814880371,400,Oil & Gas Refining & Marketing,567515008896.0,45.0,33.61249923706055,39.41586509117713,39.41586509117713
2000-06-01,46.39374923706055,46.39374923706055,46.39374923706055,46.39374923706055,12.16120433807373,640,Oil & Gas Refining & Marketing,627818754360.3984,46.39374923706055,33.61249923706055,39.914285387311665,39.914285387311665
2000-06-09,42.5,42.5,42.5,42.5,11.14053726196289,80000,Oil & Gas Refining & Marketing,575126983680.0,46.39374923706055,33.61249923706055,40.086666361490884,40.086666361490884
2000-06-13,45.8125,45.8125,45.8125,45.8125,12.008841514587402,1600,Oil & Gas Refining & Marketing,619953057408.0,46.39374923706055,33.61249923706055,40.444530963897705,40.444530963897705
2000-06-29,42.375,42.375,42.375,42.375,11.107769012451172,224000,Oil & Gas Refining & Marketing,573435433728.0,46.39374923706055,33.61249923706055,40.55808796602137,40.55808796602137
2000-07-10,46.0,46.0,46.0,46.0,12.057991981506348,1600,Oil & Gas Refining & Marketing,622490382336.0,46.39374923706055,33.61249923706055,40.860416412353516,40.860416412353516
2000-07-14,45.25,45.25,45.25,45.25,11.861393928527832,48320,Oil & Gas Refining & Marketing,612341082624.0,46.39374923706055,33.61249923706055,41.091447127492806,41.091447127492806
2000-07-17,45.25,45.25,45.25,45.25,11.861393928527832,200,Oil & Gas Refining & Marketing,612341082624.0,46.39374923706055,33.61249923706055,41.29937477111817,41.29937477111817
2000-07-24,41.743751525878906,41.743751525878906,41.743751525878906,41.743751525878906,10.942299842834473,5195200,Oil & Gas Refining & Marketing,564893127119.2031,46.39374923706055,33.61249923706055,41.32053556896391,41.32053556896391
2000-07-27,41.375,41.375,41.375,41.375,10.845638275146484,440000,Oil & Gas Refining & Marketing,559903034112.0,46.39374923706055,33.61249923706055,41.3230112249201,41.3230112249201
2000-08-16,41.75,41.75,41.75,41.75,10.943936347961426,520000,Oil & Gas Refining & Marketing,564977683968.0,46.39374923706055,33.61249923706055,41.3415759542714,41.3415759542714
2000-08-28,41.875,41.875,41.875,41.875,10.976706504821777,800000,Oil & Gas Refining & Marketing,566669233920.0,46.39374923706055,33.61249923706055,41.36380195617676,41.36380195617676
2000-08-31,42.28125,42.28125,42.28125,42.28125,11.0831937789917,432000,Oil & Gas Refining & Marketing,572166771264.0,46.39374923706055,33.61249923706055,41.40049987792969,41.40049987792969
2000-09-07,42.28125,42.28125,42.28125,42.28125,11.0831937789917,432000,Oil & Gas Refining & Marketing,572166771264.0,46.39374923706055,33.61249923706055,41.4343748826247,41.4343748826247
2000-09-15,45.61249923706055,45.61249923706055,45.61249923706055,45.61249923706055,11.956415176391602,35015520,Oil & Gas Refining & Marketing,617246567160.3984,46.39374923706055,33.61249923706055,41.58912022908529,41.58912022908529
2000-09-18,43.25,43.25,43.25,43.25,11.337132453918457,28971528,Oil & Gas Refining & Marketing,585276283392.0,46.39374923706055,33.61249923706055,41.64843736376081,41.64843736376081
2000-09-19,42.53125,42.53125,42.53125,42.53125,11.14872932434082,43815904,Oil & Gas Refining & Marketing,575549871168.0,46.39374923706055,33.61249923706055,41.67887917880354,41.67887917880354
2000-09-20,43.29375076293945,43.29375076293945,43.29375076293945,43.29375076293945,11.348604202270508,27985080,Oil & Gas Refining & Marketing,585868336199.6016,46.39374923706055,33.61249923706055,41.73270823160807,41.73270823160807
2000-09-21,43.4375,43.4375,43.4375,43.4375,11.386285781860352,23470344,Oil & Gas Refining & Marketing,587813608320.0,46.39374923706055,33.61249923706055,41.78770151445943,41.78770151445943
2000-09-22,41.84375,41.84375,41.84375,41.84375,10.96851634979248,38873808,Oil & Gas Refining & Marketing,566246346432.0,46.39374923706055,33.61249923706055,41.78945302963257,41.78945302963257
2000-09-25,42.912498474121094,42.912498474121094,42.912498474121094,42.912498474121094,11.248664855957031,30171608,Oil & Gas Refining & Marketing,580709077872.7969,46.39374923706055,33.61249923706055,41.823484709768586,41.823484709768586
2000-09-26,42.9375,42.9375,42.9375,42.9375,11.255216598510742,24696200,Oil & Gas Refining & Marketing,581047408512.0,46.39374923706055,33.61249923706055,41.85624986536362,41.85624986536362
2000-09-27,44.29999923706055,44.29999923706055,44.29999923706055,44.29999923706055,11.612371444702148,50865032,Oil & Gas Refining & Marketing,599485292664.3984,46.39374923706055,33.61249923706055,41.92607127598354,41.92607127598354
2000-09-28,43.256248474121094,43.256248474121094,43.256248474121094,43.256248474121094,11.338773727416992,35573344,Oil & Gas Refining & Marketing,585360840240.7969,46.39374923706055,33.61249923706055,41.96302064259847,41.96302064259847
2000-09-29,42.82500076293945,42.82500076293945,42.82500076293945,42.82500076293945,11.225728034973145,30601528,Oil & Gas Refining & Marketing,579525023879.6016,46.39374923706055,33.61249923706055,41.98631740260769,41.98631740260769
2000-10-03,43.087501525878906,43.087501525878906,43.087501525878906,43.087501525878906,11.294539451599121,14436712,Oil & Gas Refining & Marketing,583077289103.2031,46.39374923706055,33.61249923706055,42.015295932167454,42.015295932167454
