Date,Open,High,Low,Close,Adj Close,Volume,Industry,Market Cap,52-Week High,52-Week Low,SMA_50,SMA_200
2000-01-03,117.2734375,122.48046875,117.2734375,122.48046875,-1.7731201648712158,3804416,Information Technology Services,507315340085.0,122.48046875,122.48046875,122.48046875,122.48046875
2000-01-04,132.2785186767578,132.2785186767578,125.0,132.11093139648438,-1.9125374555587769,12100608,Information Technology Services,547204813749.97656,132.11093139648438,122.48046875,127.29570007324219,127.29570007324219
2000-01-05,131.2578125,131.2578125,121.54219055175781,121.54219055175781,-1.7595374584197998,15264256,Information Technology Services,503428982300.0117,132.11093139648438,121.54219055175781,125.37786356608073,125.37786356608073
2000-01-06,119.53125,120.3125,111.81913757324219,111.81913757324219,-1.6187784671783447,9052800,Information Technology Services,463155998543.4883,132.11093139648438,111.81913757324219,121.9881820678711,121.9881820678711
2000-01-07,102.875,102.875,102.87382507324219,102.87382507324219,-1.4892793893814087,696832,Information Technology Services,426104423713.4883,132.11093139648438,102.87382507324219,118.16531066894531,118.16531066894531
2000-01-10,103.515625,110.9375,94.6441421508789,107.03125,-1.5494650602340698,36716160,Information Technology Services,443324519800.0,132.11093139648438,102.87382507324219,116.30963389078777,116.30963389078777
2000-01-11,109.296875,109.296875,98.4691390991211,98.4691390991211,-1.4255138635635376,31226496,Information Technology Services,407860169868.49414,132.11093139648438,98.4691390991211,113.76099177769252,113.76099177769252
2000-01-12,93.75,104.21875,90.6328125,101.5703125,-1.4704090356826782,21319296,Information Technology Services,420705261454.0,132.11093139648438,98.4691390991211,112.23715686798096,112.23715686798096
2000-01-13,101.171875,103.125,93.4449234008789,93.9535140991211,-1.360142707824707,12755456,Information Technology Services,389156405456.49414,132.11093139648438,93.9535140991211,110.20564100477431,110.20564100477431
2000-01-14,93.453125,96.1953125,87.59375,94.3828125,-1.3663569688796997,18301568,Information Technology Services,390934563774.0,132.11093139648438,93.9535140991211,108.62335815429688,108.62335815429688
2000-01-17,101.171875,101.546875,91.8046875,92.576171875,-1.340202808380127,14982912,Information Technology Services,383451440036.5,132.11093139648438,92.576171875,107.16452303799716,107.16452303799716
2000-01-18,92.1875,96.078125,89.0625,95.625,-1.3843401670455933,16369792,Information Technology Services,396079716960.0,132.11093139648438,92.576171875,106.20289611816406,106.20289611816406
2000-01-19,96.0859375,103.046875,96.0859375,101.556640625,-1.470211148262024,22184448,Information Technology Services,420648632409.5,132.11093139648438,92.576171875,105.84549184945914,105.84549184945914
2000-01-20,101.953125,105.453125,98.359375,98.69023132324219,-1.4287145137786865,17599232,Information Technology Services,408775936096.4883,132.11093139648438,92.576171875,105.33440181187221,105.33440181187221
2000-01-21,98.0859375,106.25,97.3984375,105.73828125,-1.5307471752166748,23618688,Information Technology Services,437969030163.0,132.11093139648438,92.576171875,105.3613271077474,105.3613271077474
2000-01-24,114.046875,114.1968765258789,109.765625,111.71875,-1.6173256635665894,17801280,Information Technology Services,462740192200.0,132.11093139648438,92.576171875,105.75866603851318,105.75866603851318
2000-01-25,111.71875,113.28125,107.97187805175781,112.8125,-1.6331596374511719,11948480,Information Technology Services,467270515760.0,132.11093139648438,92.576171875,106.1735974480124,106.1735974480124
2000-01-27,112.5,116.78125,112.5,114.1875,-1.6530646085739136,12049344,Information Technology Services,472965779664.0,132.11093139648438,92.576171875,106.61881425645616,106.61881425645616
2000-01-28,115.21875,118.75,115.21875,117.96875,-1.7078050374984741,17169088,Information Technology Services,488627755400.0,132.11093139648438,92.576171875,107.21617929559005,107.21617929559005
2000-01-31,115.609375,117.1875,110.953125,112.578125,-1.6297664642333984,6149312,Information Technology Services,466299732140.0,132.11093139648438,92.576171875,107.48427658081054,107.48427658081054
2000-02-01,112.5,115.3812484741211,111.109375,115.09375,-1.6661839485168457,4218560,Information Technology Services,476719476328.0,132.11093139648438,92.576171875,107.84663245791481,107.84663245791481
2000-02-02,115.390625,117.18359375,113.90625,114.6875,-1.6603028774261475,5298048,Information Technology Services,475036784720.0,132.11093139648438,92.576171875,108.15758098255505,108.15758098255505
2000-02-03,114.8125,116.984375,114.8125,116.40625,-1.6851844787597656,5561792,Information Technology Services,482155864600.0,132.11093139648438,92.576171875,108.51621876592222,108.51621876592222
2000-02-04,116.796875,124.21875,116.796875,122.5625,-1.7743077278137207,17085504,Information Technology Services,507655114352.0,132.11093139648438,92.576171875,109.10148048400879,109.10148048400879
2000-02-07,128.125,132.3671875,127.578125,132.3671875,-1.9162474870681763,14592768,Information Technology Services,548266229122.0,132.3671875,92.576171875,110.03210876464844,110.03210876464844
2000-02-08,140.625,142.421875,136.703125,138.75,-2.008650779724121,12566528,Information Technology Services,574703903040.0,138.75,92.576171875,111.13664304293118,111.13664304293118
2000-02-09,139.0625,142.1875,133.98828125,135.609375,-1.963184118270874,9785792,Information Technology Services,561695402532.0,138.75,92.576171875,112.04304052282262,112.04304052282262
