Date,Open,High,Low,Close,Adj Close,Volume,Industry,Market Cap,52-Week High,52-Week Low,SMA_50,SMA_200
2007-10-05,47.8125,61.537498474121094,47.8125,56.615623474121094,23.279661178588867,177305243,Utilities - Regulated Electric,526559256813.21094,56.615623474121094,56.615623474121094,56.615623474121094,56.615623474121094
2007-10-08,57.62812423706055,58.5,53.4375,53.69062423706055,22.076932907104492,49850398,Utilities - Regulated Electric,499355009470.60547,56.615623474121094,53.69062423706055,55.15312385559082,55.15312385559082
2007-10-09,53.521873474121094,57.853126525878906,50.73749923706055,57.34687423706055,23.58034324645996,46872354,Utilities - Regulated Electric,533360327518.60547,57.34687423706055,53.69062423706055,55.8843739827474,55.8843739827474
2007-10-10,59.0625,59.0625,57.375,57.82500076293945,23.776939392089844,21852603,Utilities - Regulated Electric,537807190993.39453,57.82500076293945,53.69062423706055,56.36953067779541,56.36953067779541
2007-10-11,57.9375,64.96875,57.431251525878906,64.2093734741211,26.402122497558594,93346523,Utilities - Regulated Electric,597185686605.2109,64.2093734741211,53.69062423706055,57.93749923706055,57.93749923706055
2007-10-12,63.140625,66.26249694824219,62.40937423706055,63.900001525878906,26.274917602539062,47126043,Utilities - Regulated Electric,594308341922.7891,64.2093734741211,53.69062423706055,58.93124961853027,58.93124961853027
2007-10-15,65.13749694824219,65.671875,64.40625,64.8843765258789,26.67967414855957,16306109,Utilities - Regulated Electric,603463619858.7891,64.8843765258789,53.69062423706055,59.78169631958008,59.78169631958008
2007-10-16,64.96875,72.3375015258789,64.4625015258789,71.32499694824219,29.32797622680664,63239163,Utilities - Regulated Electric,663365252922.4219,71.32499694824219,53.69062423706055,61.22460889816284,61.22460889816284
2007-10-17,66.375,78.75,60.1875,76.921875,31.62934112548828,84780603,Utilities - Regulated Electric,715419575856.0,76.921875,53.69062423706055,62.968749576144745,62.968749576144745
2007-10-18,78.1312484741211,84.26249694824219,72.02812194824219,75.1500015258789,30.900774002075195,63869421,Utilities - Regulated Electric,698940089762.7891,76.921875,53.69062423706055,64.18687477111817,64.18687477111817
2007-10-19,75.375,77.0062484741211,70.48124694824219,73.99687194824219,30.42661476135254,48429225,Utilities - Regulated Electric,688215293034.4219,76.921875,53.69062423706055,65.07869269631125,65.07869269631125
2007-10-22,71.88749694824219,75.34687805175781,71.18437194824219,73.09687805175781,30.05655860900879,28744905,Utilities - Regulated Electric,679844809973.5781,76.921875,53.69062423706055,65.74687480926514,65.74687480926514
2007-10-23,75.234375,79.00312805175781,74.36250305175781,78.1875,32.149757385253906,29013794,Utilities - Regulated Electric,727190647488.0,78.1875,53.69062423706055,66.7038459777832,66.7038459777832
2007-10-24,79.875,81.2249984741211,76.24687194824219,77.03437805175781,31.675601959228516,28672531,Utilities - Regulated Electric,716465921717.5781,78.1875,53.69062423706055,67.44174112592425,67.44174112592425
2007-10-25,76.21875,78.58125305175781,75.796875,76.89375305175781,31.61778450012207,14496429,Utilities - Regulated Electric,715158024869.5781,78.1875,53.69062423706055,68.07187525431316,68.07187525431316
2007-10-26,77.0625,80.3812484741211,75.9937515258789,79.14375305175781,32.54296112060547,26115145,Utilities - Regulated Electric,736084374437.5781,79.14375305175781,53.69062423706055,68.76386761665344,68.76386761665344
2007-10-29,80.88749694824219,82.7437515258789,80.12812805175781,80.8031234741211,33.225276947021484,20371785,Utilities - Regulated Electric,751517514669.2109,80.8031234741211,53.69062423706055,69.47205913768096,69.47205913768096
2007-10-30,81.3656234741211,84.82499694824219,79.42500305175781,82.4625015258789,33.9075813293457,34530931,Utilities - Regulated Electric,766950725858.7891,82.4625015258789,53.69062423706055,70.19375038146973,70.19375038146973
2007-10-31,83.22187805175781,86.203125,82.96875,84.234375,34.63616180419922,20967554,Utilities - Regulated Electric,783430211952.0,84.234375,53.69062423706055,70.93273062455027,70.93273062455027
2007-11-01,86.0625,87.1875,81.6187515258789,82.43437194824219,33.896018981933594,25074310,Utilities - Regulated Electric,766689103914.4219,84.234375,53.69062423706055,71.50781269073487,71.50781269073487
2007-11-02,80.18437194824219,84.26249694824219,79.34062194824219,83.7281265258789,34.4279899597168,13654766,Utilities - Regulated Electric,778721797490.7891,84.234375,53.69062423706055,72.0897323971703,72.0897323971703
2007-11-05,80.578125,87.46875,80.578125,85.5843734741211,35.191261291503906,16492519,Utilities - Regulated Electric,795986007501.2109,85.5843734741211,53.69062423706055,72.70312517339534,72.70312517339534
2007-11-06,86.625,92.1656265258789,85.52812194824219,86.6812515258789,35.64228057861328,32292177,Utilities - Regulated Electric,806187631298.7891,86.6812515258789,53.69062423706055,73.31086979741636,73.31086979741636
2007-11-07,88.3125,89.69062805175781,83.36250305175781,85.3031234741211,35.07561111450195,13846427,Utilities - Regulated Electric,793370213805.2109,86.6812515258789,53.69062423706055,73.81054703394572,73.81054703394572
2007-11-08,83.8125,86.203125,82.23750305175781,84.06562805175781,34.56678009033203,11003511,Utilities - Regulated Electric,781860764117.5781,86.6812515258789,53.69062423706055,74.2207502746582,74.2207502746582
2007-11-12,81.7874984741211,87.63749694824219,79.3125,85.94999694824219,35.34160614013672,15718723,Utilities - Regulated Electric,799386525114.4219,86.6812515258789,53.69062423706055,74.67187514671913,74.67187514671913
2007-11-13,87.1875,89.83125305175781,86.5687484741211,88.0875015258789,36.22050857543945,16606457,Utilities - Regulated Electric,819266599778.7891,88.0875015258789,53.69062423706055,75.16875019779911,75.16875019779911
2007-11-14,90.0,90.7874984741211,85.5562515258789,86.87812805175781,35.72323226928711,15669987,Utilities - Regulated Electric,808018701077.5781,88.0875015258789,53.69062423706055,75.58694226401192,75.58694226401192
2007-11-15,87.75,89.88749694824219,86.625,88.19999694824219,36.26677703857422,10597398,Utilities - Regulated Electric,820312874682.4219,88.19999694824219,53.69062423706055,76.02187518415779,76.02187518415779
2007-11-16,87.35624694824219,89.6624984741211,86.765625,87.609375,36.023921966552734,7274210,Utilities - Regulated Electric,814819736304.0,88.19999694824219,53.69062423706055,76.4081251780192,76.4081251780192
2007-11-19,90.0,94.19062805175781,89.15625,91.01249694824219,37.42323303222656,15923510,Utilities - Regulated Electric,846470811642.4219,91.01249694824219,53.69062423706055,76.87923394480059,76.87923394480059
2007-11-20,91.125,93.06562805175781,88.453125,89.5218734741211,36.8103141784668,11511559,Utilities - Regulated Electric,832607119245.2109,91.01249694824219,53.69062423706055,77.27431643009186,77.27431643009186
2007-11-21,90.1968765258789,90.1968765258789,80.46562194824219,82.6312484741211,33.97698211669922,11366109,Utilities - Regulated Electric,768520173693.2109,91.01249694824219,53.69062423706055,77.43664770415334,77.43664770415334
2007-11-22,82.6312484741211,85.5,76.4437484741211,79.7906265258789,32.808937072753906,14507230,Utilities - Regulated Electric,742100685746.7891,91.01249694824219,53.69062423706055,77.50588237538057,77.50588237538057
2007-11-23,82.57499694824219,85.5,80.4375,85.05000305175781,34.97153854370117,12088157,Utilities - Regulated Electric,791016042053.5781,91.01249694824219,53.69062423706055,77.72142868041992,77.72142868041992
2007-11-26,87.1875,88.2562484741211,85.0218734741211,85.5,35.15657043457031,8083073,Utilities - Regulated Electric,795201283584.0,91.01249694824219,53.69062423706055,77.9375001059638,77.9375001059638
2007-11-27,84.375,85.5,82.71562194824219,83.53125,34.3470344543457,4669099,Utilities - Regulated Electric,776890727712.0,91.01249694824219,53.69062423706055,78.08868253553236,78.08868253553236
2007-11-28,84.65625,85.75312805175781,81.7874984741211,82.29374694824219,33.838191986083984,6191431,Utilities - Regulated Electric,765381207066.4219,91.01249694824219,53.69062423706055,78.19934212534051,78.19934212534051
2007-11-29,84.3187484741211,84.9375,79.3125,80.32499694824219,33.02867126464844,8008513,Utilities - Regulated Electric,747070651194.4219,91.01249694824219,53.69062423706055,78.25384609515851,78.25384609515851
2007-11-30,80.32499694824219,83.69999694824219,80.32499694824219,83.1937484741211,34.20825958251953,6695378,Utilities - Regulated Electric,773751761085.2109,91.01249694824219,53.69062423706055,78.37734365463257,78.37734365463257
2007-12-03,84.09375,85.47187805175781,83.53125,84.2906265258789,34.6592903137207,6496775,Utilities - Regulated Electric,783953384882.7891,91.01249694824219,53.69062423706055,78.52157006612639,78.52157006612639
2007-12-04,85.21875,85.80937194824219,82.57499694824219,83.1937484741211,34.20825958251953,5822706,Utilities - Regulated Electric,773751761085.2109,91.01249694824219,53.69062423706055,78.63281240917388,78.63281240917388
2007-12-05,83.8125,86.8218765258789,82.6875,86.45625305175781,35.549766540527344,9287014,Utilities - Regulated Electric,804095010533.5781,91.01249694824219,53.69062423706055,78.81475288923397,78.81475288923397
2007-12-06,88.3125,89.0999984741211,83.953125,85.0218734741211,34.95996856689453,9949545,Utilities - Regulated Electric,790754420109.2109,91.01249694824219,53.69062423706055,78.95582381161776,78.95582381161776
2007-12-07,86.0625,86.79374694824219,83.13749694824219,84.4593734741211,34.72867202758789,5029478,Utilities - Regulated Electric,785522832717.2109,91.01249694824219,53.69062423706055,79.07812491522895,79.07812491522895
