Date,Open,High,Low,Close,Adj Close,Volume,Industry,Market Cap,52-Week High,52-Week Low,SMA_50,SMA_200
2004-08-25,134.5,135.0,122.375,123.4375,54.069175720214844,52290472,Information Technology Services,446607982400.0,123.4375,123.4375,123.4375,123.4375
2004-08-26,124.0875015258789,124.5875015258789,121.9124984741211,122.3187484741211,53.57912063598633,17944128,Information Technology Services,442560238709.6328,123.4375,122.3187484741211,122.87812423706055,122.87812423706055
2004-08-27,122.8062515258789,122.8062515258789,119.8187484741211,120.29374694824219,52.69210433959961,12026536,Information Technology Services,435233600971.2656,123.4375,120.29374694824219,122.01666514078777,122.01666514078777
2004-08-30,120.9625015258789,123.71875,120.625,123.28125,54.0007209777832,8998552,Information Technology Services,446042655840.0,123.4375,120.29374694824219,122.33281135559082,122.33281135559082
2004-08-31,123.625,123.75,122.0,123.4937515258789,54.09377670288086,9080528,Information Technology Services,446811505482.3672,123.4937515258789,120.29374694824219,122.56499938964843,122.56499938964843
2004-09-01,123.5625,124.36250305175781,122.9375,123.4749984741211,54.0855827331543,7890560,Information Technology Services,446743655253.6328,123.4937515258789,120.29374694824219,122.71666590372722,122.71666590372722
2004-09-02,123.5,125.60624694824219,123.5,124.1812515258789,54.394962310791016,8403160,Information Technology Services,449298942346.3672,124.1812515258789,120.29374694824219,122.92589242117745,122.92589242117745
2004-09-03,124.5,125.03125,123.71875,124.7437515258789,54.64133071899414,4210528,Information Technology Services,451334117962.3672,124.7437515258789,120.29374694824219,123.15312480926514,123.15312480926514
2004-09-06,124.75,125.60624694824219,124.14375305175781,124.375,54.479801177978516,3214624,Information Technology Services,449999941760.0,124.7437515258789,120.29374694824219,123.28888871934679,123.28888871934679
2004-09-07,124.625,125.0,124.2874984741211,124.41874694824219,54.49897384643555,2109160,Information Technology Services,450158222155.2656,124.7437515258789,120.29374694824219,123.40187454223633,123.40187454223633
2004-09-08,124.75,125.0,123.90625,124.1875,54.39765167236328,2063624,Information Technology Services,449321549888.0,124.7437515258789,120.29374694824219,123.47329503839666,123.47329503839666
2004-09-09,124.125,124.75,122.28125,122.5,53.658485412597656,3299528,Information Technology Services,443216023040.0,124.7437515258789,120.29374694824219,123.39218711853027,123.39218711853027
2004-09-10,122.53125,123.75,122.375,123.59375,54.137611389160156,2399992,Information Technology Services,447173308960.0,124.7437515258789,120.29374694824219,123.4076919555664,123.4076919555664
2004-09-13,123.92500305175781,126.95625305175781,123.875,125.5062484741211,54.97531509399414,7425632,Information Technology Services,454092900533.6328,125.5062484741211,120.29374694824219,123.55758884974888,123.55758884974888
2004-09-14,127.0,127.3499984741211,125.4437484741211,126.9312515258789,55.59952163696289,6454456,Information Technology Services,459248689802.3672,126.9312515258789,120.29374694824219,123.78249969482422,123.78249969482422
